match_id,seat_id,zone_id,member_id,release_timestamp,released
1,19674,D,106035,2025-09-15 02:49:37,1
1,16238,D,101792,2025-09-15 03:11:44,1
1,8286,B,115858,2025-09-15 04:30:44,1
1,18180,D,115237,2025-09-15 05:06:39,1
1,4208,A,114304,2025-09-15 05:10:22,1
1,1880,A,117061,2025-09-15 05:18:41,1
1,4745,A,109990,2025-09-15 06:02:12,1
1,18401,D,118939,2025-09-15 09:59:36,1
1,7767,B,116171,2025-09-15 10:08:20,1
1,16748,D,106203,2025-09-15 12:00:26,1
1,13866,C,105454,2025-09-15 14:18:25,1
1,16060,D,107591,2025-09-15 15:34:47,1
1,10692,C,103165,2025-09-15 20:43:03,1
1,3160,A,101537,2025-09-15 21:37:24,1
1,7070,B,117393,2025-09-15 21:58:30,1
1,1647,A,115490,2025-09-16 00:11:36,1
1,13312,C,104961,2025-09-16 00:16:15,1
1,5244,B,102449,2025-09-16 07:34:26,1
1,10888,C,110316,2025-09-16 08:33:01,1
1,7962,B,110779,2025-09-16 08:35:05,1
1,5170,B,117557,2025-09-16 09:58:34,1
1,1642,A,115310,2025-09-16 10:19:32,1
1,3681,A,101370,2025-09-16 10:55:37,1
1,12581,C,111628,2025-09-16 13:59:00,1
1,318,A,102088,2025-09-16 15:27:20,1
1,2203,A,113407,2025-09-16 15:36:17,1
1,12632,C,105725,2025-09-16 17:30:17,1
1,3678,A,109688,2025-09-16 17:37:10,1
1,1975,A,105564,2025-09-16 20:09:14,1
1,1825,A,106012,2025-09-16 23:17:08,1
1,3027,A,100368,2025-09-17 00:00:30,1
1,6682,B,109503,2025-09-17 00:01:27,1
1,3700,A,107646,2025-09-17 02:09:32,1
1,3715,A,114119,2025-09-17 02:18:39,1
1,7972,B,114049,2025-09-17 02:38:18,1
1,18837,D,114903,2025-09-17 03:06:23,1
1,16407,D,108622,2025-09-17 10:53:01,1
1,7819,B,118203,2025-09-17 11:10:32,1
1,1215,A,105239,2025-09-17 11:46:22,1
1,16830,D,116188,2025-09-17 12:05:11,1
1,19900,D,115443,2025-09-17 15:05:28,1
1,3070,A,119002,2025-09-17 16:28:44,1
1,13357,C,101538,2025-09-17 17:01:40,1
1,477,A,105685,2025-09-17 17:32:38,1
1,10948,C,101896,2025-09-17 19:52:21,1
1,1641,A,110537,2025-09-17 22:32:46,1
1,13906,C,100507,2025-09-18 02:16:43,1
1,1383,A,106127,2025-09-18 02:19:22,1
1,16961,D,108846,2025-09-18 02:24:06,1
1,12189,C,117817,2025-09-18 02:41:48,1
1,7004,B,118865,2025-09-18 07:13:27,1
1,18055,D,104087,2025-09-18 07:25:28,1
1,14789,C,102179,2025-09-18 08:51:24,1
1,2734,A,110192,2025-09-18 10:13:13,1
1,7535,B,106249,2025-09-18 11:38:17,1
1,457,A,113905,2025-09-18 12:38:21,1
1,12781,C,106501,2025-09-18 13:25:57,1
1,15386,D,103638,2025-09-18 13:45:17,1
1,1175,A,100924,2025-09-18 16:12:29,1
1,17952,D,117940,2025-09-18 17:48:31,1
1,3603,A,109541,2025-09-18 19:32:01,1
1,15611,D,103945,2025-09-18 21:07:10,1
1,11468,C,111080,2025-09-18 22:01:43,1
1,2488,A,110848,2025-09-19 06:32:22,1
1,3017,A,104883,2025-09-19 06:45:35,1
1,1347,A,116482,2025-09-19 07:32:28,1
1,4433,A,103523,2025-09-19 07:52:49,1
1,16937,D,108376,2025-09-19 10:25:20,1
1,6086,B,114482,2025-09-19 11:52:42,1
1,7125,B,114260,2025-09-19 11:56:24,1
1,11563,C,114102,2025-09-19 12:32:43,1
1,17268,D,111087,2025-09-19 12:44:31,1
1,15728,D,110628,2025-09-19 13:23:08,1
1,14336,C,104688,2025-09-19 16:06:10,1
1,3626,A,118551,2025-09-19 17:37:53,1
1,16406,D,102687,2025-09-19 19:37:01,1
1,1055,A,105583,2025-09-19 23:26:02,1
1,17482,D,116908,2025-09-20 04:39:39,1
1,5067,B,104219,2025-09-20 05:13:27,1
1,1831,A,116986,2025-09-20 05:22:19,1
1,7089,B,114208,2025-09-20 05:51:56,1
1,15529,D,109897,2025-09-20 06:10:06,1
1,971,A,117360,2025-09-20 06:22:24,1
1,13496,C,111788,2025-09-20 06:34:29,1
1,7638,B,106948,2025-09-20 07:33:43,1
1,8375,B,113009,2025-09-20 07:35:46,1
1,7917,B,101218,2025-09-20 08:34:25,1
1,18048,D,117328,2025-09-20 09:21:37,1
1,1151,A,119921,2025-09-20 13:18:57,1
1,520,A,100511,2025-09-20 14:15:35,1
1,11893,C,112786,2025-09-20 17:37:16,1
1,15443,D,115298,2025-09-20 17:51:49,1
1,11151,C,114903,2025-09-20 18:49:41,1
1,11789,C,110802,2025-09-20 19:37:57,1
1,9861,B,115404,2025-09-20 20:23:20,1
1,338,A,107995,2025-09-20 21:06:05,1
1,772,A,110507,2025-09-20 22:26:09,1
1,17324,D,108633,2025-09-20 23:33:01,1
1,3557,A,110306,2025-09-20 23:46:34,1
1,18445,D,110720,2025-09-21 00:26:53,1
1,1222,A,104970,2025-09-21 01:43:43,1
1,5017,B,109120,2025-09-21 04:27:08,1
1,4348,A,115823,2025-09-21 04:29:48,1
1,16074,D,104766,2025-09-21 06:07:58,1
1,7760,B,103473,2025-09-21 06:28:01,1
1,2030,A,103110,2025-09-21 06:38:16,1
1,7342,B,103633,2025-09-21 07:31:34,1
1,6648,B,102387,2025-09-21 08:55:36,1
1,3353,A,115345,2025-09-21 09:36:42,1
1,2004,A,111799,2025-09-21 11:51:08,1
1,4003,A,102698,2025-09-21 13:24:02,1
1,18785,D,115644,2025-09-21 13:24:06,1
1,1638,A,103941,2025-09-21 14:22:44,1
1,17046,D,116295,2025-09-21 14:24:16,1
1,3490,A,102076,2025-09-21 15:32:01,1
1,13977,C,116136,2025-09-21 16:14:35,1
1,18037,D,117943,2025-09-21 16:57:11,1
1,527,A,103195,2025-09-21 19:27:33,1
1,2169,A,102071,2025-09-21 19:28:34,1
1,6781,B,115223,2025-09-21 20:44:24,1
1,19804,D,104581,2025-09-21 21:39:42,1
1,2741,A,107751,2025-09-21 22:17:45,1
1,17016,D,111061,2025-09-21 22:29:31,1
1,10003,C,114153,2025-09-21 22:52:46,1
1,3512,A,109669,2025-09-21 23:09:53,1
1,13005,C,109379,2025-09-22 00:36:57,1
1,14148,C,117150,2025-09-22 04:53:37,1
1,2188,A,119410,2025-09-22 06:16:20,1
1,16400,D,103803,2025-09-22 08:23:54,1
1,5455,B,117685,2025-09-22 09:07:47,1
1,14742,C,110334,2025-09-22 10:59:04,1
1,17182,D,104376,2025-09-22 11:53:55,1
1,6135,B,102374,2025-09-22 12:34:31,1
1,13224,C,113232,2025-09-22 15:24:01,1
1,16773,D,117174,2025-09-22 15:25:00,1
1,2852,A,114760,2025-09-22 15:26:07,1
1,12734,C,107295,2025-09-22 16:08:01,1
1,4577,A,113716,2025-09-22 17:29:10,1
1,11123,C,105623,2025-09-22 17:58:48,1
1,9987,B,119970,2025-09-22 18:26:50,1
1,9945,B,112955,2025-09-22 18:31:50,1
1,313,A,103231,2025-09-22 19:40:28,1
1,12034,C,110095,2025-09-22 22:00:26,1
1,16031,D,117806,2025-09-22 23:25:38,1
1,15267,D,115296,2025-09-22 23:29:45,1
1,9342,B,116336,2025-09-23 03:00:41,1
1,4779,A,106214,2025-09-23 03:38:10,1
1,16772,D,112595,2025-09-23 04:09:49,1
1,15075,D,101373,2025-09-23 05:35:57,1
1,6239,B,117631,2025-09-23 05:51:18,1
1,12827,C,118296,2025-09-23 06:48:35,1
1,7129,B,102215,2025-09-23 07:30:43,1
1,16418,D,114627,2025-09-23 07:42:41,1
1,15506,D,111031,2025-09-23 08:03:49,1
1,17920,D,118144,2025-09-23 08:10:28,1
1,4876,A,114754,2025-09-23 08:41:16,1
1,15633,D,116838,2025-09-23 09:31:31,1
1,19885,D,102181,2025-09-23 09:47:08,1
1,1793,A,106762,2025-09-23 12:08:46,1
1,979,A,110476,2025-09-23 12:40:10,1
1,8464,B,102358,2025-09-23 12:56:49,1
1,455,A,107135,2025-09-23 13:56:15,1
1,12207,C,115405,2025-09-23 14:15:42,1
1,4846,A,117989,2025-09-23 15:12:27,1
1,10927,C,118312,2025-09-23 16:02:07,1
1,10759,C,119868,2025-09-23 16:13:32,1
1,9479,B,100563,2025-09-23 16:17:11,1
1,7640,B,112053,2025-09-23 18:00:30,1
1,9239,B,108041,2025-09-23 19:02:03,1
1,16168,D,111509,2025-09-23 19:44:57,1
1,8187,B,112260,2025-09-23 20:43:56,1
1,15809,D,106121,2025-09-23 20:47:01,1
1,5722,B,111510,2025-09-23 21:03:31,1
1,11512,C,103819,2025-09-23 21:26:38,1
1,936,A,109022,2025-09-23 22:24:37,1
1,12574,C,112663,2025-09-24 01:16:49,1
1,12281,C,111087,2025-09-24 01:30:38,1
1,2867,A,101253,2025-09-24 03:35:08,1
1,7230,B,117716,2025-09-24 03:43:25,1
1,5287,B,119752,2025-09-24 05:13:41,1
1,7586,B,118045,2025-09-24 05:37:18,1
1,11124,C,115879,2025-09-24 05:49:22,1
1,15634,D,105398,2025-09-24 09:07:35,1
1,13209,C,112985,2025-09-24 09:24:12,1
1,12356,C,107121,2025-09-24 10:29:36,1
1,12405,C,101707,2025-09-24 11:05:57,1
1,11028,C,102354,2025-09-24 11:29:56,1
1,1229,A,111706,2025-09-24 11:54:41,1
1,18128,D,111829,2025-09-24 13:24:53,1
1,14692,C,113772,2025-09-24 15:08:51,1
1,12810,C,117099,2025-09-24 16:13:02,1
1,19212,D,100914,2025-09-24 16:30:46,1
1,12068,C,114787,2025-09-24 16:46:10,1
1,15285,D,101178,2025-09-24 17:26:27,1
1,19550,D,119524,2025-09-24 18:07:27,1
1,5398,B,104600,2025-09-24 19:02:16,1
1,19961,D,102480,2025-09-24 19:37:52,1
1,19146,D,100912,2025-09-24 23:04:18,1
1,17309,D,115872,2025-09-24 23:09:00,1
1,16408,D,102123,2025-09-24 23:13:00,1
1,4715,A,112212,2025-09-25 00:03:41,1
1,18542,D,111601,2025-09-25 00:59:42,1
1,1826,A,115838,2025-09-25 01:02:20,1
1,19751,D,118811,2025-09-25 01:36:50,1
1,15491,D,114809,2025-09-25 01:45:18,1
1,6170,B,115010,2025-09-25 03:02:54,1
1,17828,D,113102,2025-09-25 03:18:55,1
1,17687,D,104604,2025-09-25 05:17:51,1
1,14640,C,106953,2025-09-25 05:56:07,1
1,12014,C,103806,2025-09-25 07:03:55,1
1,949,A,105512,2025-09-25 08:49:31,1
1,1573,A,107847,2025-09-25 09:13:47,1
1,6784,B,114187,2025-09-25 12:22:54,1
1,12941,C,118465,2025-09-25 12:44:57,1
1,10668,C,115798,2025-09-25 12:48:31,1
1,14286,C,112316,2025-09-25 13:13:41,1
1,1987,A,112999,2025-09-25 13:39:05,1
1,8437,B,116421,2025-09-25 14:00:16,1
1,6745,B,116528,2025-09-25 14:50:18,1
1,19453,D,104793,2025-09-25 16:36:01,1
1,12022,C,110790,2025-09-25 19:08:22,1
1,3045,A,106102,2025-09-25 19:47:41,1
1,9600,B,118768,2025-09-25 19:51:42,1
1,699,A,110061,2025-09-25 20:10:52,1
1,4940,A,114300,2025-09-25 21:27:38,1
1,17546,D,118754,2025-09-25 21:30:48,1
1,12694,C,106177,2025-09-25 22:35:03,1
1,13052,C,113844,2025-09-25 23:03:15,1
1,19919,D,118124,2025-09-26 00:20:27,1
1,3310,A,102393,2025-09-26 00:44:32,1
1,4106,A,112096,2025-09-26 02:15:56,1
1,5671,B,101303,2025-09-26 02:34:30,1
1,11917,C,112148,2025-09-26 02:39:36,1
1,3049,A,105197,2025-09-26 03:32:31,1
1,2883,A,107882,2025-09-26 04:24:51,1
1,8610,B,119648,2025-09-26 04:32:09,1
1,6951,B,119107,2025-09-26 05:50:45,1
1,13581,C,101082,2025-09-26 06:16:27,1
1,13576,C,119605,2025-09-26 06:17:13,1
1,10694,C,103377,2025-09-26 06:54:32,1
1,8738,B,106818,2025-09-26 07:28:31,1
1,5120,B,113364,2025-09-26 07:59:16,1
1,19970,D,105695,2025-09-26 08:14:37,1
1,8207,B,108312,2025-09-26 08:43:34,1
1,18600,D,109015,2025-09-26 08:52:41,1
1,1948,A,109341,2025-09-26 08:55:40,1
1,15731,D,104055,2025-09-26 10:01:43,1
1,4183,A,115365,2025-09-26 10:23:41,1
1,15663,D,115867,2025-09-26 10:28:00,1
1,10025,C,114185,2025-09-26 10:56:09,1
1,9070,B,105366,2025-09-26 11:11:29,1
1,13564,C,113075,2025-09-26 11:58:57,1
1,611,A,112906,2025-09-26 12:51:10,1
1,7792,B,109451,2025-09-26 13:03:11,1
1,406,A,112686,2025-09-26 14:20:23,1
1,10605,C,114711,2025-09-26 14:29:15,1
1,3994,A,110480,2025-09-26 14:58:11,1
1,7803,B,118683,2025-09-26 15:01:54,1
1,9713,B,107126,2025-09-26 15:59:20,1
1,18226,D,101982,2025-09-26 16:00:17,1
1,5863,B,108492,2025-09-26 16:09:35,1
1,9573,B,114696,2025-09-26 16:18:52,1
1,8493,B,102681,2025-09-26 17:17:21,1
1,15085,D,111563,2025-09-26 18:13:09,1
1,18507,D,119534,2025-09-26 19:49:53,1
1,3475,A,109727,2025-09-26 20:37:25,1
1,2397,A,101464,2025-09-26 20:44:47,1
1,11371,C,104221,2025-09-26 21:52:07,1
1,4172,A,111118,2025-09-26 23:43:10,1
1,7436,B,109468,2025-09-27 00:19:32,1
1,1,A,100674,2025-09-27 01:02:25,1
1,3134,A,109888,2025-09-27 01:08:23,1
1,7009,B,108600,2025-09-27 01:21:33,1
1,5202,B,110528,2025-09-27 02:29:14,1
1,2669,A,113370,2025-09-27 02:52:38,1
1,11513,C,112542,2025-09-27 03:24:55,1
1,449,A,115367,2025-09-27 03:26:20,1
1,7454,B,107977,2025-09-27 03:51:00,1
1,7565,B,100371,2025-09-27 05:27:11,1
1,13486,C,113713,2025-09-27 06:29:59,1
1,8085,B,101965,2025-09-27 07:28:13,1
1,17827,D,101141,2025-09-27 07:32:59,1
1,3446,A,103552,2025-09-27 08:49:34,1
1,5675,B,114931,2025-09-27 11:09:46,1
1,13425,C,119272,2025-09-27 11:14:53,1
1,12186,C,109890,2025-09-27 11:51:25,1
1,17548,D,119138,2025-09-27 12:10:42,1
1,5771,B,115153,2025-09-27 12:46:12,1
1,13919,C,113406,2025-09-27 13:25:41,1
1,320,A,108517,2025-09-27 14:31:39,1
1,19219,D,110420,2025-09-27 14:40:57,1
1,2297,A,104251,2025-09-27 14:45:09,1
1,13838,C,109066,2025-09-27 16:08:42,1
1,16333,D,104427,2025-09-27 17:39:09,1
1,8785,B,109235,2025-09-27 18:01:12,1
1,10002,C,101441,2025-09-27 20:00:51,1
1,2157,A,105248,2025-09-27 21:24:01,1
1,19383,D,118588,2025-09-28 00:48:26,1
1,10247,C,107075,2025-09-28 00:53:47,1
1,16134,D,116953,2025-09-28 02:22:09,1
1,7191,B,108039,2025-09-28 03:07:01,1
1,4804,A,100866,2025-09-28 03:10:46,1
1,10590,C,112414,2025-09-28 03:59:35,1
1,6510,B,112569,2025-09-28 04:05:11,1
1,6647,B,118603,2025-09-28 05:28:44,1
1,6963,B,118708,2025-09-28 06:03:22,1
1,4738,A,103716,2025-09-28 06:34:46,1
1,9806,B,118493,2025-09-28 06:43:18,1
1,18065,D,117733,2025-09-28 07:00:12,1
1,5814,B,114266,2025-09-28 07:00:24,1
1,14508,C,106662,2025-09-28 07:45:43,1
1,2787,A,119912,2025-09-28 08:04:46,1
1,5648,B,117548,2025-09-28 08:40:50,1
1,1563,A,114307,2025-09-28 10:44:33,1
1,230,A,104275,2025-09-28 13:16:18,1
1,1049,A,101517,2025-09-28 13:39:05,1
1,7294,B,102742,2025-09-28 13:55:43,1
1,11786,C,106973,2025-09-28 14:01:05,1
1,7627,B,110635,2025-09-28 14:05:02,1
1,7441,B,110201,2025-09-28 14:18:06,1
1,19268,D,108494,2025-09-28 14:47:34,1
1,1595,A,103535,2025-09-28 14:56:10,1
1,2577,A,115722,2025-09-28 16:56:30,1
1,19247,D,119775,2025-09-28 17:46:38,1
1,14528,C,103430,2025-09-28 17:47:08,1
1,9260,B,118797,2025-09-28 18:25:04,1
1,5379,B,110460,2025-09-28 18:29:02,1
1,13138,C,104851,2025-09-28 18:41:20,1
1,17121,D,118665,2025-09-28 19:38:13,1
1,16128,D,114743,2025-09-28 20:19:05,1
1,19179,D,119029,2025-09-28 21:02:09,1
1,51,A,119995,2025-09-28 21:18:37,1
1,4794,A,104708,2025-09-28 22:31:39,1
1,19475,D,100621,2025-09-28 22:36:05,1
1,15368,D,117572,2025-09-29 02:37:02,1
1,2173,A,107779,2025-09-29 03:03:54,1
1,8808,B,105047,2025-09-29 03:41:39,1
1,14204,C,105897,2025-09-29 03:47:03,1
1,12,A,110522,2025-09-29 04:12:01,1
1,2078,A,116632,2025-09-29 04:35:48,1
1,11506,C,108156,2025-09-29 04:47:09,1
1,16713,D,104638,2025-09-29 05:52:11,1
1,12107,C,107806,2025-09-29 07:30:23,1
1,2055,A,110060,2025-09-29 07:36:58,1
1,13423,C,112219,2025-09-29 07:47:09,1
1,6630,B,107623,2025-09-29 07:53:31,1
1,1973,A,108897,2025-09-29 07:55:33,1
1,19410,D,101882,2025-09-29 09:08:15,1
1,4198,A,104405,2025-09-29 09:23:34,1
1,5486,B,114563,2025-09-29 10:53:44,1
1,9454,B,106170,2025-09-29 10:59:14,1
1,17517,D,107817,2025-09-29 11:06:59,1
1,15297,D,116381,2025-09-29 13:47:54,1
1,4638,A,107182,2025-09-29 13:54:09,1
1,13053,C,103927,2025-09-29 14:14:56,1
1,845,A,113307,2025-09-29 14:16:48,1
1,16582,D,112964,2025-09-29 14:22:27,1
1,14328,C,100218,2025-09-29 15:15:55,1
1,18832,D,111334,2025-09-29 15:23:53,1
1,9852,B,105820,2025-09-29 16:49:52,1
1,9344,B,101565,2025-09-29 17:03:46,1
1,2587,A,111035,2025-09-29 18:19:40,1
1,8609,B,115139,2025-09-29 18:20:15,1
1,8308,B,118292,2025-09-29 18:34:43,1
1,1810,A,113364,2025-09-29 19:53:30,1
1,14530,C,103693,2025-09-29 21:03:56,1
1,3733,A,118250,2025-09-29 21:18:14,1
1,239,A,102919,2025-09-29 21:36:06,1
1,2795,A,109552,2025-09-29 21:41:12,1
1,10920,C,107126,2025-09-29 22:10:05,1
1,2901,A,116616,2025-09-29 22:25:55,1
1,9862,B,117910,2025-09-29 22:32:49,1
1,12815,C,106442,2025-09-29 23:01:29,1
1,2198,A,104517,2025-09-29 23:03:37,1
1,17063,D,109985,2025-09-30 00:33:11,1
1,16096,D,119344,2025-09-30 00:45:52,1
1,5478,B,100673,2025-09-30 00:47:15,1
1,7311,B,119338,2025-09-30 00:52:49,1
1,3584,A,119740,2025-09-30 01:44:13,1
1,1984,A,108510,2025-09-30 02:14:50,1
1,8891,B,108500,2025-09-30 02:20:05,1
1,11771,C,113689,2025-09-30 02:45:39,1
1,17224,D,115657,2025-09-30 03:17:21,1
1,7711,B,119515,2025-09-30 03:28:49,1
1,10721,C,105878,2025-09-30 03:39:41,1
1,13771,C,109497,2025-09-30 03:44:25,1
1,6559,B,105986,2025-09-30 03:58:14,1
1,3987,A,105315,2025-09-30 05:12:38,1
1,16903,D,116511,2025-09-30 07:25:23,1
1,9818,B,100384,2025-09-30 07:37:44,1
1,13974,C,101020,2025-09-30 08:11:34,1
1,15584,D,101188,2025-09-30 08:16:02,1
1,1703,A,104555,2025-09-30 08:17:42,1
1,2263,A,116461,2025-09-30 08:21:44,1
1,14448,C,108856,2025-09-30 11:12:23,1
1,12258,C,117871,2025-09-30 11:21:03,1
1,10882,C,118148,2025-09-30 11:29:47,1
1,1094,A,108569,2025-09-30 11:35:05,1
1,7308,B,110617,2025-09-30 11:38:03,1
1,13633,C,101495,2025-09-30 12:31:56,1
1,4115,A,103679,2025-09-30 12:38:31,1
1,17024,D,104915,2025-09-30 13:24:51,1
1,1725,A,116497,2025-09-30 13:39:45,1
1,2109,A,105659,2025-09-30 14:42:40,1
1,4478,A,112698,2025-09-30 16:36:32,1
1,686,A,118749,2025-09-30 16:55:33,1
1,1867,A,107690,2025-09-30 17:06:32,1
1,14071,C,114651,2025-09-30 17:10:02,1
1,8201,B,111898,2025-09-30 17:10:31,1
1,14913,C,114361,2025-09-30 17:14:04,1
1,5532,B,117796,2025-09-30 18:14:12,1
1,19239,D,112348,2025-09-30 18:27:06,1
1,12955,C,118529,2025-09-30 18:37:54,1
1,11987,C,115807,2025-09-30 19:09:50,1
1,2435,A,109187,2025-09-30 19:19:39,1
1,18146,D,104654,2025-09-30 19:35:59,1
1,2896,A,111222,2025-09-30 19:51:13,1
1,15561,D,115096,2025-09-30 20:08:09,1
1,2332,A,115928,2025-09-30 21:16:48,1
1,14222,C,100898,2025-09-30 22:11:47,1
1,7437,B,107606,2025-09-30 22:21:39,1
1,1862,A,112973,2025-09-30 22:31:46,1
1,3136,A,103904,2025-09-30 22:46:55,1
1,14989,C,112401,2025-09-30 23:19:07,1
1,5784,B,101971,2025-09-30 23:44:07,1
1,8253,B,102282,2025-09-30 23:54:42,1
1,2382,A,118223,2025-10-01 00:03:56,1
1,4247,A,110841,2025-10-01 00:12:25,1
1,4340,A,116574,2025-10-01 00:29:16,1
1,19114,D,113752,2025-10-01 00:37:53,1
1,8905,B,111823,2025-10-01 01:12:35,1
1,3047,A,113923,2025-10-01 01:27:28,1
1,16303,D,103939,2025-10-01 01:29:23,1
1,6264,B,105196,2025-10-01 01:44:43,1
1,630,A,109834,2025-10-01 03:38:52,1
1,7963,B,100209,2025-10-01 04:22:33,1
1,1623,A,112386,2025-10-01 05:22:34,1
1,18868,D,105883,2025-10-01 05:57:58,1
1,1737,A,110912,2025-10-01 06:06:43,1
1,10052,C,119682,2025-10-01 06:09:17,1
1,4967,A,119393,2025-10-01 06:35:35,1
1,17317,D,100426,2025-10-01 06:41:11,1
1,19673,D,102413,2025-10-01 07:04:31,1
1,3438,A,104142,2025-10-01 07:07:58,1
1,5631,B,112349,2025-10-01 08:20:58,1
1,4259,A,119872,2025-10-01 08:23:58,1
1,18619,D,114028,2025-10-01 09:05:53,1
1,8539,B,114590,2025-10-01 10:29:10,1
1,11818,C,109550,2025-10-01 10:47:09,1
1,10581,C,114095,2025-10-01 10:50:56,1
1,5393,B,109434,2025-10-01 10:59:39,1
1,17261,D,106032,2025-10-01 11:37:35,1
1,3643,A,113071,2025-10-01 11:45:29,1
1,4635,A,100705,2025-10-01 13:20:05,1
1,5617,B,108579,2025-10-01 13:32:29,1
1,9746,B,108123,2025-10-01 13:33:14,1
1,8801,B,113024,2025-10-01 13:35:32,1
1,19395,D,103312,2025-10-01 14:29:34,1
1,4179,A,109575,2025-10-01 14:41:49,1
1,1446,A,115446,2025-10-01 14:44:25,1
1,2908,A,113667,2025-10-01 15:20:11,1
1,8844,B,101657,2025-10-01 15:24:54,1
1,16098,D,118098,2025-10-01 15:45:04,1
1,252,A,106110,2025-10-01 16:39:03,1
1,16536,D,113622,2025-10-01 16:43:46,1
1,14434,C,103071,2025-10-01 17:17:45,1
1,7272,B,101767,2025-10-01 17:38:34,1
1,4507,A,110278,2025-10-01 17:55:59,1
1,5443,B,104571,2025-10-01 18:05:27,1
1,279,A,109259,2025-10-01 18:33:50,1
1,14843,C,111768,2025-10-01 18:37:57,1
1,12227,C,109757,2025-10-01 18:38:24,1
1,8511,B,110631,2025-10-01 19:07:55,1
1,19489,D,111122,2025-10-01 19:16:42,1
1,19848,D,118443,2025-10-01 19:21:19,1
1,5998,B,110670,2025-10-01 19:37:53,1
1,14780,C,102877,2025-10-01 19:54:32,1
1,9961,B,115420,2025-10-01 19:57:10,1
1,9480,B,104073,2025-10-01 20:05:27,1
1,13941,C,115852,2025-10-01 20:06:57,1
1,8527,B,105621,2025-10-01 21:07:46,1
1,15919,D,114038,2025-10-01 21:41:26,1
1,16286,D,108477,2025-10-01 21:43:47,1
1,9364,B,115099,2025-10-01 22:18:13,1
1,1945,A,116081,2025-10-01 22:35:26,1
1,14068,C,114253,2025-10-01 22:38:44,1
1,14401,C,118434,2025-10-01 22:54:11,1
1,4975,A,117402,2025-10-01 23:10:12,1
1,9972,B,113056,2025-10-01 23:29:25,1
